game,bluetop,bluetopgp,bluetopwr,bluetopkda,bluejungle,bluejunglegp,bluejunglewr,bluejunglekda,bluemid,bluemidgp,bluemidwr,bluemidkda,blueadc,blueadcgp,blueadcwr,blueadckda,bluesupport,bluesupportgp,bluesupportwr,bluesupportkda,redtop,redtopgp,redtopwr,redtopkda,redjungle,redjunglegp,redjunglewr,redjunglekda,redmid,redmidgp,redmidwr,redmidkda,redadc,redadcgp,redadcwr,redadckda,redsupport,redsupportgp,redsupportwr,redsupportkda,result
7034-9431,266,23,0.61,2.6,76,5,0.8,7.9,875,9,0.78,5.1,235,12,0.75,7.6,62,2,0.5,2.3,516,8,0.13,2.9,80,3,0.0,2.1,69,7,0.29,2.2,523,10,0.7,3.3,412,12,0.58,4.7,0
6946-9432,58,40,0.48,2.9,104,21,0.33,3.6,3,9,0.22,3.9,22,13,0.38,4.5,875,3,0.33,1.2,133,7,0.57,3.5,163,2,0.5,2.2,4,18,0.72,4.1,202,5,0.4,6.7,71,1,1.0,7.3,1
ESPORTSTMNT05/1830093,516,20,0.65,5.4,77,13,0.92,5.9,112,12,0.92,4.8,145,31,0.77,5.4,70,4,0.75,4.8,79,2,0.0,1.2,2,21,0.48,2.8,61,31,0.65,5.7,498,47,0.66,7.0,497,17,0.65,4.6,0
7034-9433,266,6,0.5,3.2,76,12,0.75,6.5,246,20,0.55,3.1,135,6,0.33,2.8,12,19,0.63,3.6,82,24,0.67,2.5,120,5,0.2,3.2,3,3,0.0,2.1,235,12,0.75,7.6,62,2,0.5,2.3,0
ESPORTSTMNT03/1684186,82,9,0.67,3.9,104,12,0.58,6.1,134,10,0.5,3.2,145,17,0.65,4.0,12,4,0.75,2.9,126,1,0.0,1.2,876,6,0.83,5.3,142,13,0.38,3.7,523,21,0.57,3.3,89,8,0.63,3.3,0
ESPORTSTMNT05/1830101,164,4,0.25,1.8,876,2,0.0,2.5,134,16,0.56,4.5,50,1,0.0,6.5,12,5,0.2,2.4,266,4,0.75,5.3,163,3,1.0,3.5,13,5,0.2,3.3,523,6,0.33,2.6,412,14,0.36,2.2,1
ESPORTSTMNT03/1684189,58,25,0.48,2.4,876,9,0.67,4.8,134,3,0.33,2.3,523,5,0.4,1.3,412,1,1.0,4.8,150,2,0.0,0.4,59,6,0.5,2.6,4,5,0.2,3.3,145,6,0.17,1.9,43,1,0.0,1.2,0
ESPORTSTMNT06/1550141,164,10,0.4,1.5,2,5,0.8,9.3,134,9,0.89,6.1,145,18,0.44,3.1,12,7,0.57,3.1,106,0,0.0,0.0,104,9,0.56,4.4,112,0,0.0,0.0,18,6,0.33,2.0,497,1,0.0,0.5,0
ESPORTSTMNT04/1481075,41,28,0.54,3.0,876,5,0.4,2.3,236,3,0.67,5.0,21,1,1.0,3.0,432,16,0.38,3.6,8,21,0.57,3.2,2,11,0.27,2.2,112,12,0.25,2.4,523,7,0.43,3.8,89,16,0.56,3.2,0
ESPORTSTMNT01/1732376,41,15,0.53,3.6,163,5,1.0,15.3,4,16,0.75,7.3,21,9,0.78,6.9,12,20,0.6,3.2,31,1,0.0,0.0,104,9,0.67,6.3,142,15,0.6,7.3,202,4,0.5,6.7,3,2,0.5,3.0,0
ESPORTSTMNT06/1550164,58,4,0.5,1.7,60,17,0.65,4.1,4,6,0.67,5.2,67,4,0.25,2.1,201,2,1.0,4.7,41,7,0.29,3.3,163,0,0.0,0.0,7,16,0.56,4.0,145,18,0.44,3.6,71,0,0.0,0.0,0
ESPORTSTMNT03/1684192,58,26,0.73,3.2,104,4,0.25,2.4,61,16,0.56,5.8,202,2,0.0,1.6,12,13,0.77,3.7,516,11,0.45,3.8,80,2,1.0,6.6,84,2,0.5,2.4,21,11,0.91,6.2,57,1,1.0,3.5,1
ESPORTSTMNT06/1550181,54,5,1.0,10.4,2,6,0.67,6.1,777,1,1.0,4.0,70,1,1.0,15.0,12,7,0.86,3.8,164,9,0.56,3.1,876,8,0.63,4.1,84,1,0.0,0.7,145,9,0.44,4.5,3,1,0.0,2.4,0
ESPORTSTMNT01/1722109,41,24,0.5,3.6,120,12,0.58,2.9,70,4,0.5,3.4,145,29,0.72,7.1,12,19,0.47,3.5,266,2,0.0,2.5,876,5,0.2,4.1,1,1,0.0,0.5,498,7,0.29,2.5,3,5,0.6,4.1,0
ESPORTSTMNT06/1560227,58,2,0.5,2.7,163,6,0.67,3.6,43,3,1.0,5.1,67,4,1.0,4.6,412,25,0.64,3.7,41,19,0.47,3.6,120,5,0.2,3.7,134,23,0.26,2.2,145,12,0.67,7.1,111,23,0.48,1.7,0
ESPORTSTMNT04/1481085,41,12,0.75,3.2,120,5,0.6,5.1,142,24,0.42,4.6,22,7,0.57,3.9,111,17,0.35,1.8,62,6,0.67,3.8,80,1,1.0,15.0,84,4,0.75,9.8,21,8,0.63,5.7,70,3,0.67,9.5,1
ESPORTSTMNT06/1550196,150,9,0.78,2.6,80,1,1.0,2.6,134,12,0.75,3.8,523,7,0.86,4.0,412,5,0.6,3.4,58,6,0.5,4.0,120,3,0.0,2.1,61,18,0.44,5.7,21,4,0.75,6.5,111,2,0.5,4.4,0
ESPORTSTMNT03/1673958,58,1,0.0,11.0,2,3,0.0,1.7,39,2,0.5,2.9,70,1,0.0,7.5,43,2,0.5,15.0,150,7,0.57,3.2,104,2,1.0,7.3,112,3,0.67,3.8,145,12,0.33,4.0,3,6,0.5,3.5,1
ESPORTSTMNT06/1550200,78,2,1.0,6.0,104,5,0.6,4.6,4,5,0.6,6.9,498,12,0.92,10.1,70,1,1.0,7.0,79,9,0.67,2.7,120,5,0.2,1.2,157,1,0.0,1.0,15,7,0.86,4.6,117,2,0.5,5.8,0
ESPORTSTMNT04/1481087,79,7,0.57,5.1,80,2,1.0,29.0,142,6,0.5,6.5,523,14,0.64,3.6,3,20,0.65,3.9,58,11,0.55,3.3,113,16,0.44,3.5,39,1,0.0,1.2,112,1,0.0,2.5,89,4,0.5,4.2,0
ESPORTSTMNT01/1722163,266,16,0.63,3.8,80,1,1.0,9.0,142,30,0.53,6.2,135,4,1.0,6.0,875,6,0.83,3.8,54,3,0.33,2.8,120,2,0.5,2.3,61,4,0.5,2.9,498,4,0.5,5.0,12,6,0.33,1.7,0
ESPORTSTMNT06/1550213,266,6,1.0,6.9,876,9,0.56,4.9,777,1,1.0,14.0,145,4,0.5,4.7,497,9,0.78,7.1,79,0,0.0,0.0,120,2,0.0,2.6,134,1,0.0,1.0,498,2,0.0,0.6,70,1,0.0,1.0,0
ESPORTSTMNT01/1732445,150,9,0.78,3.7,2,6,0.17,1.3,84,0,0.0,0.0,145,15,0.6,4.6,89,11,0.55,2.6,58,15,0.73,3.1,76,8,0.88,9.1,4,5,1.0,8.7,21,8,1.0,34.7,412,23,0.74,4.7,1
ESPORTSTMNT04/1481089,150,18,0.67,4.9,2,5,0.4,2.4,61,6,0.33,5.2,135,2,1.0,5.0,71,2,0.5,1.5,266,5,0.4,4.8,80,2,0.5,3.3,4,7,0.71,3.6,145,22,0.73,4.7,12,3,0.67,5.1,0
ESPORTSTMNT06/1550214,41,30,0.63,3.7,120,7,0.14,1.9,236,3,0.67,3.4,22,6,0.33,2.8,70,1,0.0,1.7,150,30,0.8,5.7,876,8,0.63,3.0,112,4,0.5,5.1,145,8,0.63,6.4,89,11,0.73,4.4,1
ESPORTSTMNT03/1673960,58,3,0.0,1.6,876,3,0.33,2.3,134,1,0.0,0.5,498,8,0.25,3.5,89,6,0.5,2.0,150,8,0.38,2.2,80,2,0.5,2.9,142,18,0.72,13.0,145,4,0.75,5.0,875,3,0.67,3.4,1
ESPORTSTMNT05/1830161,79,2,0.5,1.3,876,1,1.0,3.0,84,2,1.0,2.2,523,9,0.22,2.6,412,3,0.33,6.3,58,0,0.0,0.0,76,1,0.0,1.0,777,5,0.2,2.3,115,1,0.0,0.7,25,0,0.0,0.0,0
ESPORTSTMNT02/1690966,150,36,0.33,3.3,77,4,0.0,3.8,18,1,0.0,5.0,145,8,0.38,3.3,89,4,0.0,1.2,58,14,0.43,2.0,76,4,0.75,5.6,4,15,0.53,3.2,67,2,1.0,26.0,201,7,0.29,2.5,1
ESPORTSTMNT03/1673964,58,9,0.56,2.2,163,3,0.67,3.8,4,3,0.33,3.3,202,2,1.0,24.0,111,5,0.2,1.1,266,6,0.5,2.3,876,2,0.0,4.0,777,1,0.0,5.0,21,1,0.0,2.3,3,1,0.0,2.7,0
ESPORTSTMNT04/1481099,516,26,0.54,3.3,76,11,0.73,8.2,236,4,0.25,1.9,21,4,0.75,8.5,3,7,0.43,2.9,266,11,0.82,5.4,104,17,0.76,5.6,134,15,0.53,3.9,145,30,0.63,3.7,12,30,0.67,2.7,1
ESPORTSTMNT02/1690987,85,19,0.74,4.2,2,16,0.5,3.4,268,27,0.56,3.2,235,13,0.92,5.7,12,20,0.7,4.3,58,30,0.53,2.5,80,2,0.5,8.0,142,9,0.44,3.2,523,12,0.5,4.0,412,6,0.17,3.0,0
ESPORTSTMNT03/1684212,106,1,0.0,1.8,876,3,0.33,3.1,112,1,0.0,2.0,145,8,0.5,3.8,875,1,0.0,3.5,164,2,1.0,5.5,113,1,1.0,4.5,4,3,0.33,4.2,523,0,0.0,0.0,412,3,1.0,4.6,1
ESPORTSTMNT05/1820140,126,5,0.6,3.2,77,11,0.64,3.2,268,32,0.53,3.4,16,1,0.0,0.3,43,3,0.33,3.5,41,27,0.63,4.9,203,8,0.63,2.3,777,1,1.0,9.0,70,2,1.0,15.0,117,4,1.0,10.6,1
ESPORTSTMNT01/1732524,266,4,0.5,2.1,80,1,1.0,2.0,61,0,0.0,0.0,145,6,0.67,8.3,89,7,0.57,3.4,79,7,0.29,2.0,203,2,0.0,0.8,236,1,0.0,1.5,69,9,0.22,3.0,12,2,0.0,1.7,0
ESPORTSTMNT05/1820156,58,18,0.78,3.4,163,6,0.83,6.1,517,11,0.36,2.1,145,36,0.53,4.5,12,31,0.61,3.1,150,19,0.84,3.6,203,6,0.17,2.0,4,5,0.6,9.0,202,32,0.31,3.7,71,5,0.2,1.0,0
ESPORTSTMNT05/1830194,68,2,0.0,1.1,876,18,0.56,3.6,56,1,0.0,1.3,202,2,0.5,2.8,875,6,0.33,1.5,150,12,0.42,2.0,120,7,0.71,5.6,268,45,0.49,2.9,135,14,0.57,3.7,89,9,0.78,3.0,1
7038-9437,266,0,0.0,0.0,2,24,0.5,3.5,3,10,0.4,3.1,498,20,0.4,3.7,497,10,0.3,2.5,126,11,0.36,2.0,104,2,1.0,6.8,7,9,0.33,2.9,18,7,0.29,3.5,89,3,0.33,3.5,1
7037-9436,62,1,1.0,8.0,30,5,1.0,6.3,875,4,0.75,8.0,145,47,0.72,4.7,12,24,0.83,5.0,150,5,0.4,3.3,203,7,0.57,3.2,4,3,0.67,3.3,498,17,0.53,3.8,71,9,0.33,1.6,0
ESPORTSTMNT05/1830216,266,26,0.65,3.2,120,7,0.71,5.6,112,16,0.38,4.2,145,33,0.36,3.3,12,37,0.46,2.2,126,15,0.33,2.0,876,18,0.56,3.6,61,14,0.43,3.1,135,7,0.29,2.3,875,6,0.33,1.5,0
7038-9438,150,13,0.31,2.0,104,2,1.0,6.8,7,9,0.33,2.9,145,29,0.31,4.6,875,4,0.5,2.1,516,0,0.0,0.0,2,24,0.5,3.5,134,13,0.38,3.0,523,7,0.43,3.5,412,10,0.5,3.0,0
7037-9440,58,19,0.37,2.6,876,5,0.0,1.6,134,18,0.56,3.4,498,17,0.53,3.8,12,18,0.28,1.9,266,17,0.76,4.5,120,8,0.63,5.4,3,4,1.0,7.9,145,47,0.72,4.7,71,16,0.81,3.6,1
6947-9439,58,44,0.59,2.7,876,9,0.33,2.7,4,3,0.0,2.4,67,11,0.36,3.3,12,2,0.0,1.6,150,12,0.42,2.4,163,6,0.67,4.8,517,6,0.67,12.5,135,7,0.57,2.9,71,3,0.33,1.1,1
ESPORTSTMNT05/1830237,164,15,0.67,4.3,163,1,1.0,4.7,61,3,0.67,2.9,498,48,0.58,5.3,89,12,0.83,4.2,150,17,0.35,2.3,77,11,0.45,3.2,112,5,0.4,5.8,145,3,0.67,10.0,497,25,0.76,4.5,0
7040-9442,266,3,0.0,1.3,60,20,0.7,3.3,517,2,0.0,1.8,145,7,0.29,2.3,79,1,0.0,1.2,150,15,0.6,5.0,876,16,0.63,3.9,61,12,0.58,4.1,498,0,0.0,0.0,12,13,0.69,3.8,1
6947-9441,79,3,0.67,2.0,104,15,0.53,4.8,134,3,0.67,8.7,523,16,0.56,3.8,412,9,0.44,3.3,266,27,0.48,2.2,76,14,0.43,3.7,142,41,0.59,7.0,135,1,0.0,0.7,71,1,0.0,0.8,0
7040-9444,58,34,0.65,3.7,76,11,0.64,4.4,142,10,0.7,5.4,67,0,0.0,0.0,89,11,0.82,3.9,79,1,0.0,1.0,104,2,0.0,1.8,245,2,0.0,3.5,498,2,0.0,1.4,12,4,0.25,2.6,0
6948-9445,58,5,0.2,1.3,203,20,0.4,3.3,4,4,0.25,1.5,135,5,0.4,3.0,12,56,0.43,3.2,41,29,0.59,3.3,77,11,0.64,3.7,268,20,0.55,3.4,145,43,0.6,6.3,71,14,0.71,3.2,1
ESPORTSTMNT05/1830257,150,17,0.35,2.3,80,1,0.0,1.4,112,5,0.4,5.8,202,2,0.5,2.6,223,31,0.45,2.5,39,2,1.0,1.9,77,6,0.83,9.1,61,3,0.67,2.9,429,49,0.78,8.0,518,2,1.0,4.6,1
6948-9447,41,3,0.67,1.4,77,6,0.33,2.4,268,6,0.33,2.6,135,5,0.4,3.0,12,56,0.43,3.2,58,47,0.64,3.5,79,53,0.49,4.1,38,14,0.86,13.3,145,43,0.6,6.3,71,14,0.71,3.2,1
ESPORTSTMNT05/1820212,150,2,1.0,3.4,2,6,0.5,3.0,142,1,1.0,6.5,21,2,0.5,6.0,70,2,1.0,3.9,79,0,0.0,0.0,77,4,0.0,1.2,777,0,0.0,0.0,235,2,0.0,2.0,53,1,0.0,1.2,0
ESPORTSTMNT05/1820228,266,6,0.33,2.0,76,2,0.5,1.8,4,5,0.8,7.1,135,1,1.0,8.0,71,9,0.67,4.3,58,2,0.5,1.8,876,3,0.0,1.9,112,1,0.0,0.3,202,1,0.0,0.0,412,2,0.0,0.9,0
ESPORTSTMNT05/1820247,6,0,0.0,0.0,2,1,0.0,1.5,3,3,0.33,3.5,21,1,0.0,3.0,89,0,0.0,0.0,79,4,0.75,6.5,104,5,0.6,3.3,112,2,0.5,1.8,523,3,1.0,3.5,201,6,0.17,1.3,1
ESPORTSTMNT01/1722425,58,7,0.43,2.5,163,2,0.5,1.3,517,1,1.0,4.5,145,12,0.5,7.9,111,6,0.33,2.5,79,6,0.5,2.2,120,4,0.25,2.8,18,2,0.0,0.4,21,2,0.0,1.0,70,1,0.0,4.0,0
ESPORTSTMNT05/1820251,79,1,0.0,1.0,59,20,0.6,4.1,61,9,0.22,2.7,145,16,0.63,6.1,875,7,0.71,3.0,516,7,0.71,4.1,876,3,1.0,4.8,3,4,0.75,5.4,21,9,0.33,4.9,412,12,0.42,2.6,1
ESPORTSTMNT04/1491149,58,7,0.57,3.4,64,28,0.57,3.2,84,4,0.75,9.8,145,11,0.18,2.5,70,3,0.67,9.5,150,10,1.0,11.8,163,1,1.0,6.5,3,4,0.5,4.0,498,22,0.55,3.0,71,16,0.56,2.6,1
ESPORTSTMNT01/1722482,54,6,0.33,3.3,427,1,0.0,9.5,236,3,0.33,5.0,145,8,0.38,4.6,12,7,0.43,1.5,106,5,0.4,2.5,876,7,0.43,2.6,134,16,0.56,4.6,202,1,1.0,9.5,89,5,0.4,2.8,1
ESPORTSTMNT01/1722489,79,3,0.67,4.0,876,13,0.54,4.6,777,3,0.33,2.4,145,28,0.61,3.7,3,3,0.67,5.3,150,16,0.69,3.9,163,2,0.5,2.5,84,5,0.4,2.5,523,12,0.58,4.0,201,12,0.75,5.6,0
ESPORTSTMNT06/1560252,164,7,0.57,4.0,80,1,0.0,2.0,112,12,0.25,3.7,145,12,0.67,7.1,111,23,0.48,1.7,78,2,1.0,6.0,72,6,0.83,6.3,61,35,0.57,5.0,523,12,0.92,4.9,412,14,0.71,4.0,1
ESPORTSTMNT05/1820260,58,5,0.0,1.6,203,1,0.0,2.6,13,5,0.2,3.3,523,6,0.33,2.6,412,14,0.36,2.2,516,9,0.44,3.2,876,12,0.42,3.4,236,9,0.56,3.2,145,13,0.38,4.6,71,14,0.57,3.0,1
ESPORTSTMNT01/1722547,85,1,1.0,2.2,2,15,0.53,3.2,134,15,0.4,3.6,429,5,0.8,5.9,412,7,0.71,10.0,79,4,0.0,0.8,104,2,0.5,2.0,112,9,0.33,4.3,523,9,0.22,2.2,12,2,0.0,1.7,0
ESPORTSTMNT04/1491156,164,3,0.67,4.1,76,4,0.75,7.1,4,7,0.71,3.6,202,3,0.33,3.9,3,8,0.75,6.3,54,1,0.0,0.8,104,2,0.0,2.0,61,3,0.0,1.0,145,2,0.0,1.6,432,16,0.38,3.6,0
ESPORTSTMNT06/1560261,58,4,0.25,0.8,163,6,0.67,2.2,777,2,0.5,1.8,498,17,0.47,2.6,497,3,0.67,5.5,516,0,0.0,0.0,120,2,0.0,1.2,112,0,0.0,0.0,145,5,0.4,4.3,432,9,0.67,4.8,0
ESPORTSTMNT01/1722552,43,3,1.0,5.3,104,11,0.64,6.4,245,15,0.73,3.3,70,6,0.83,7.0,89,16,0.44,1.8,92,6,0.67,4.3,79,6,0.17,1.9,268,29,0.45,2.9,145,18,0.39,3.4,12,4,0.25,1.4,0
ESPORTSTMNT06/1560262,84,3,0.33,2.1,163,2,0.5,3.8,875,1,0.0,2.5,202,3,0.33,4.2,412,4,0.25,2.5,164,2,0.5,2.1,80,2,0.5,3.4,112,5,0.2,2.9,498,16,0.56,6.0,3,4,0.5,2.2,1
ESPORTSTMNT01/1722592,150,27,0.56,2.9,876,6,0.17,2.2,4,2,0.5,2.1,498,20,0.65,5.7,3,3,0.33,1.8,79,6,0.67,4.3,203,1,1.0,19.0,84,7,0.57,4.0,135,6,0.5,4.7,70,2,0.5,3.0,1
ESPORTSTMNT06/1560273,164,7,0.57,3.6,876,0,0.0,0.0,84,11,0.36,2.0,498,7,0.71,4.0,3,0,0.0,0.0,39,7,0.57,2.1,245,8,0.75,5.8,104,1,1.0,6.5,145,10,0.6,3.2,12,6,0.5,2.2,1
ESPORTSTMNT06/1560274,516,4,0.75,10.4,121,1,1.0,2.0,112,3,0.67,5.0,202,4,0.75,8.6,3,4,0.25,2.0,150,10,0.7,3.2,876,6,0.67,8.9,134,9,0.89,6.1,145,18,0.44,3.1,89,4,0.75,2.9,0
ESPORTSTMNT01/1722596,79,2,0.5,1.5,2,15,0.67,6.3,61,4,0.25,1.6,498,2,0.5,5.0,89,3,0.33,1.8,266,12,0.5,2.6,80,5,0.6,2.1,134,7,0.29,3.0,145,17,0.53,3.5,3,4,0.75,3.6,1
ESPORTSTMNT04/1491159,78,1,0.0,0.5,120,9,0.44,4.2,134,19,0.37,3.3,21,11,0.45,3.1,201,21,0.52,5.8,150,25,0.52,3.1,163,2,1.0,29.0,61,20,0.75,6.3,202,8,0.63,3.9,12,30,0.67,2.7,1
ESPORTSTMNT05/1820273,41,10,0.5,3.3,2,3,0.0,1.3,134,4,0.0,1.7,145,3,0.33,9.3,875,2,0.0,2.7,516,4,0.25,2.3,104,1,1.0,4.0,7,13,0.69,7.1,523,2,1.0,3.8,412,9,0.44,2.3,1
ESPORTSTMNT02/1681324,164,13,0.62,3.2,56,5,1.0,6.6,134,11,0.91,4.0,145,28,0.64,4.7,89,3,0.67,3.8,79,12,0.5,3.9,76,19,0.32,3.0,777,2,0.0,0.4,523,14,0.43,3.3,412,15,0.47,3.3,0
ESPORTSTMNT06/1560275,266,14,0.64,4.2,2,14,0.57,3.3,134,13,0.77,6.6,70,2,0.5,2.7,12,13,0.31,2.5,150,1,0.0,1.0,876,7,0.43,2.6,3,1,0.0,1.0,523,11,0.73,4.8,412,25,0.64,3.7,0
ESPORTSTMNT01/1722637,516,15,0.67,3.7,2,2,0.5,2.6,4,2,0.5,4.3,202,8,0.5,8.1,12,11,0.45,2.7,266,4,0.25,2.0,80,3,0.67,1.9,61,6,0.67,4.0,145,14,0.5,4.4,201,51,0.43,3.2,0
ESPORTSTMNT04/1491163,164,15,0.47,2.1,80,2,0.0,1.3,142,24,0.42,4.6,202,4,0.25,2.8,3,7,0.71,3.7,82,4,0.25,1.8,120,4,0.5,2.8,134,21,0.67,4.4,21,3,0.67,13.3,89,16,0.56,3.2,1
ESPORTSTMNT01/1722638,79,4,0.5,2.3,163,2,0.0,1.8,236,6,0.17,2.3,135,3,0.67,5.0,89,7,0.14,2.4,164,3,0.67,2.8,104,12,0.58,6.5,4,0,0.0,0.0,145,4,0.5,2.1,71,7,0.57,2.1,1
ESPORTSTMNT01/1722644,150,3,0.0,1.0,163,3,0.0,1.2,245,2,0.0,1.6,69,9,0.22,3.0,12,4,0.5,2.9,41,8,1.0,4.5,2,3,0.67,9.0,134,14,0.71,3.7,135,4,1.0,6.0,875,6,0.83,3.8,1
ESPORTSTMNT06/1560276,150,14,0.57,3.0,76,8,0.88,10.8,4,6,0.5,3.5,498,31,0.87,6.3,12,7,0.86,3.8,164,7,0.43,2.1,59,6,0.33,3.1,3,1,0.0,1.8,115,3,0.33,2.4,412,8,0.75,3.6,0
ESPORTSTMNT01/1722661,79,1,1.0,7.0,120,8,0.75,5.4,61,10,0.5,4.1,145,5,0.8,8.6,412,15,0.73,4.1,240,4,0.25,5.2,163,0,0.0,0.0,517,1,0.0,1.2,523,4,0.0,1.2,3,2,0.0,0.8,0
ESPORTSTMNT02/1681353,24,12,0.67,2.8,80,2,0.5,1.7,61,4,0.5,4.5,498,32,0.53,4.5,412,25,0.64,4.2,164,4,1.0,3.2,59,9,0.56,3.1,268,27,0.56,3.2,145,15,0.87,9.2,3,7,0.57,4.1,1
ESPORTSTMNT04/1491166,150,18,0.67,4.9,120,10,0.3,2.3,4,1,0.0,6.0,145,22,0.5,3.4,111,13,0.38,2.0,164,10,0.8,3.2,76,11,0.73,8.2,126,8,0.75,3.9,22,4,0.75,5.9,12,30,0.57,2.6,1
ESPORTSTMNT01/1722685,79,3,0.0,0.7,30,1,0.0,0.3,777,1,0.0,1.3,21,10,0.3,3.4,25,1,0.0,0.5,150,9,0.78,3.7,163,2,0.5,1.7,142,0,0.0,0.0,145,15,0.6,4.6,412,29,0.66,4.3,1
ESPORTSTMNT02/1681379,58,0,0.0,0.0,76,31,0.71,6.3,142,9,0.44,3.2,498,50,0.54,5.1,89,2,0.5,2.1,79,8,0.75,4.2,104,12,0.83,5.2,236,4,0.25,2.7,145,5,0.4,3.6,12,11,0.82,4.7,1
ESPORTSTMNT02/1681428,79,5,0.4,1.9,2,3,0.33,4.5,61,22,0.73,6.0,202,32,0.31,3.7,12,5,0.4,1.6,68,13,0.46,2.5,104,3,0.67,7.5,134,4,0.5,3.3,145,16,0.44,3.8,89,10,0.3,1.8,0
ESPORTSTMNT01/1722768,150,4,0.75,4.6,120,2,0.5,4.5,268,8,0.38,3.8,236,7,0.71,5.8,3,4,0.25,8.8,79,1,0.0,0.5,163,3,0.33,3.5,4,1,0.0,2.0,81,2,0.0,1.2,875,2,0.0,0.8,0
7041-9449,84,3,0.0,1.7,120,10,0.4,3.8,61,6,0.33,2.3,145,13,0.31,2.8,412,10,0.4,3.5,41,10,0.7,3.3,113,1,1.0,6.5,777,2,0.5,4.8,498,3,0.67,8.2,875,2,1.0,4.8,1
ESPORTSTMNT05/1820279,79,14,0.36,2.6,104,63,0.63,5.1,268,10,0.3,2.6,145,20,0.3,3.4,12,25,0.28,2.5,517,8,0.38,1.7,2,15,0.4,3.1,61,44,0.73,6.0,135,10,0.7,3.7,497,24,0.58,5.7,1
7041-9450,150,7,0.57,2.9,76,5,0.8,7.9,875,9,0.78,5.1,202,3,0.67,5.0,111,8,0.63,2.2,126,5,0.2,2.1,77,11,0.36,3.3,61,11,0.27,2.8,498,5,0.2,1.9,497,1,0.0,0.4,0
7043-9452,164,13,0.77,5.9,2,15,0.6,4.6,134,6,0.83,3.3,235,8,0.63,7.6,3,6,0.67,4.9,58,18,0.39,1.9,163,6,0.67,5.8,777,3,0.33,3.7,498,4,0.75,2.6,89,11,0.45,1.9,0
7042-9451,516,4,0.5,1.8,154,1,1.0,9.5,126,6,0.5,7.2,145,14,0.21,2.7,79,13,0.15,1.8,58,32,0.38,2.6,76,4,0.5,4.4,777,2,0.0,2.5,135,4,0.5,2.5,89,3,0.0,1.5,0
ESPORTSTMNT05/1830368,150,29,0.41,2.2,2,15,0.4,3.1,112,26,0.62,4.7,135,10,0.7,3.7,111,20,0.4,2.2,41,4,0.25,1.7,77,4,0.25,2.6,61,13,0.46,3.6,145,20,0.3,3.4,71,14,0.43,2.6,0
7043-9454,58,18,0.39,1.9,2,18,0.61,3.7,61,19,0.42,2.7,21,3,0.33,2.0,70,2,0.5,16.0,266,12,0.5,2.4,104,17,0.59,3.8,43,1,0.0,3.0,523,22,0.5,4.2,412,2,0.0,1.0,0
7042-9453,516,5,0.2,2.8,2,15,0.4,2.7,112,9,0.44,4.2,145,13,0.38,2.6,12,31,0.55,3.5,150,1,0.0,2.0,163,4,0.25,1.8,80,1,0.0,1.6,202,5,0.0,2.1,111,2,0.0,1.2,0
6949-9455,58,42,0.67,3.2,77,11,0.09,2.9,13,10,0.2,2.2,498,34,0.5,4.3,875,10,0.4,2.5,150,13,0.46,1.5,120,5,0.4,3.8,268,38,0.47,3.0,145,31,0.29,3.9,12,37,0.22,2.6,1
7042-9456,516,4,0.5,1.8,48,3,0.33,2.7,142,6,0.17,4.0,145,14,0.21,2.7,79,13,0.15,1.8,150,13,0.15,1.9,2,14,0.43,2.8,134,7,0.0,0.9,498,9,0.22,1.3,25,13,0.46,5.3,0
ESPORTSTMNT05/1830373,133,8,0.75,3.7,76,23,0.83,6.1,134,54,0.7,5.0,145,32,0.78,5.4,12,32,0.75,3.6,58,0,0.0,0.0,77,3,0.33,5.7,4,14,0.5,6.2,235,18,0.67,5.9,79,4,0.5,2.7,0
7043-9457,24,3,0.67,3.3,77,9,0.78,6.7,84,3,0.33,3.4,145,22,0.68,4.7,12,38,0.53,3.4,164,6,0.83,4.1,2,18,0.61,3.7,134,19,0.32,2.9,202,4,0.5,3.1,79,6,0.17,2.1,1
6950-9459,164,13,0.23,1.7,2,42,0.6,4.6,134,6,0.67,2.7,202,3,0.33,4.0,89,37,0.51,2.9,79,10,0.8,4.6,203,5,0.4,4.0,61,27,0.67,7.1,498,54,0.65,5.2,12,80,0.61,4.3,1
7045-9461,164,15,0.47,1.7,876,3,0.0,2.0,4,1,0.0,2.3,135,3,0.0,1.4,497,3,0.0,2.0,875,3,1.0,4.3,163,5,0.8,4.9,236,3,0.67,3.8,145,68,0.49,3.8,3,7,0.71,4.2,1
ESPORTSTMNT05/1820337,58,0,0.0,0.0,80,4,0.5,3.2,268,22,0.64,3.2,67,4,0.5,2.6,235,4,0.5,4.7,14,29,0.69,3.9,77,14,0.93,6.0,142,56,0.75,10.4,145,32,0.78,5.4,70,4,0.75,4.8,1
6950-9462,126,17,0.65,4.3,876,13,0.85,6.2,112,15,0.67,3.9,145,75,0.56,5.0,79,18,0.56,2.8,150,5,0.4,2.6,77,12,0.5,4.1,61,20,0.55,4.0,523,23,0.7,5.4,412,37,0.59,3.7,0
7045-9464,164,14,0.57,2.4,876,11,0.64,7.7,67,1,0.0,3.3,135,3,0.33,4.2,71,11,0.64,3.2,24,10,0.5,1.8,104,7,0.57,4.0,3,3,1.0,5.1,145,22,0.55,3.6,12,8,0.38,1.9,1
